"OBJECT_ID","S_INFO_WINDCODE","TRADE_DT","S_DQ_OPEN","S_DQ_HIGH","S_DQ_LOW","S_DQ_CLOSE","S_DQ_SETTLE","S_DQ_VOLUME","S_DQ_AMOUNT","S_DQ_OI","S_DQ_OICHANGE","S_DQ_PRESETTLE","S_DQ_CHANGE1","S_DQ_CHANGE2","S_DQ_PCTCHANGE1","S_DQ_PCTCHANGE2","OPDATE","OPMODE"
{E7BF97A3-5341-44C3-9DAD-5B23F9DCA9EE},MO2608-P-8000.CFE,"20260717",552,960,552,950,950,3519,27044.766,4543,-79,537,413,413,76.91,76.91,2026-07-17 16:26:57,"1"
{E809F65F-E417-4D89-8C57-AEED516652CB},MO2703-P-7400.CFE,"20260717",812.8,983.6,793,983.6,1010.8,259,2251.092,946,88,748,235.6,262.8,31.5,35.13,2026-07-17 16:26:57,"1"
{F14E098C-7FBB-4A7C-95C2-6010168B76AA},MO2612-C-8200.CFE,"20260717",265.4,275,183.6,183.6,187.4,558,1367.738,1815,170,274,-90.4,-86.6,-32.99,-31.61,2026-07-17 16:26:57,"1"
{FA881733-669B-4852-97A6-B98FD1022C53},MO2612-P-8400.CFE,"20260717",1302.2,1634.8,1302.2,1634.8,1634.8,84,1193.65,562,41,1247.6,387.2,387.2,31.04,31.04,2026-07-17 16:26:57,"1"
{6F88E8C5-D8F4-40A3-8096-0A982E45C771},MO2607-P-8700.CFE,"20260717",1105.2,1494.4,1105.2,1434.8,1434.1,637,8233.554,0,-2325,1041.8,393,392.3,37.72,37.66,2026-07-17 16:26:57,"1"
{8B1BF990-8534-48ED-961E-C8BF86C456EF},MO2608-C-9300.CFE,"20260717",9.2,13,7.8,9.4,9.4,2750,280.202,1596,98,9.6,-0.2,-0.2,-2.08,-2.08,2026-07-17 16:26:57,"1"
{9DCC0B71-191C-4ECD-A183-0C378DAFFC4C},MO2706-P-7200.CFE,"20260717",849.6,1010,811.4,1006.2,1006.2,154,1387.318,674,80,793.6,212.6,212.6,26.79,26.79,2026-07-17 16:26:57,"1"
{B079AA66-6D0E-471D-8862-08C8AD0853A2},MO2607-P-9300.CFE,"20260717",1900,2090,1900,2041,2034.1,25,511.174,0,-97,1642,399,392.1,24.3,23.88,2026-07-17 16:26:57,"1"
{B91E2403-3436-445D-A0F9-A9A8FD03E2BF},MO2609-C-6400.CFE,"20260717",1083.4,1136,808.2,812.8,812.8,81,799.268,270,17,1217.4,-404.6,-404.6,-33.23,-33.23,2026-07-17 16:26:57,"1"
{CC82BE44-D600-4EFC-B367-4C28BE548110},MO2607-P-7300.CFE,"20260717",3,106.8,0.8,34.2,34.1,37131,9131.79,0,-1673,2.6,31.6,31.5,1215.38,1211.54,2026-07-17 16:26:57,"1"
{D551C17C-307D-4298-AB0B-A9A32600C9AE},MO2703-C-6600.CFE,"20260717",952.4,965,689,689,689,290,2455.102,515,185,988.6,-299.6,-299.6,-30.31,-30.31,2026-07-17 16:26:57,"1"
{E82F047B-3AF9-4F76-96F1-0178C3F6339E},MO2609-P-9400.CFE,"20260717",2092.2,2218.4,2014.2,2211,2279.8,13,279.128,437,0,1859.6,351.4,420.2,18.9,22.6,2026-07-17 16:26:57,"1"
{E858AA2D-93A2-42B8-B8F4-0E01E92ECBD3},MO2608-C-9200.CFE,"20260717",11,15.2,9,10.6,10.6,2537,307.224,2440,237,12,-1.4,-1.4,-11.67,-11.67,2026-07-17 16:26:57,"1"
{F1D93821-51BE-4ECF-BCFA-01005E029187},MO2607-C-7000.CFE,"20260717",558.4,559.2,207.8,266,265.9,839,3000.022,0,-35,659,-393,-393.1,-59.64,-59.65,2026-07-17 16:26:57,"1"
{7043C08B-A475-44D7-B58B-6F87D04BA843},MO2609-C-7900.CFE,"20260717",247.6,252.2,139.8,151.6,151.6,651,1362.116,614,94,258.2,-106.6,-106.6,-41.29,-41.29,2026-07-17 16:26:57,"1"
{79183E58-04B5-4E81-9502-3C1DF3058711},MO2609-C-8100.CFE,"20260717",189.6,194,111.4,120.2,120.2,472,729.07,522,56,192.2,-72,-72,-37.46,-37.46,2026-07-17 16:26:57,"1"
{79245C68-ACF1-43C5-A8AE-D1397D7726A0},MO2607-P-9000.CFE,"20260717",1405.8,1776.2,1405.8,1730.6,1734.1,88,1430.136,0,-1058,1341.8,388.8,392.3,28.98,29.24,2026-07-17 16:26:57,"1"
{8C1362FE-9593-4E2C-AE95-7B95ABB070F8},MO2607-C-9100.CFE,"20260717",0.2,0.2,0.2,0.2,0,102,0.204,0,-1815,0.2,0,-0.2,0,-100,2026-07-17 16:26:57,"1"
{95743820-0A0D-4412-91AE-97350F410933},MO2609-C-7300.CFE,"20260717",515,515,291.8,314.6,314.6,751,2989.444,347,247,539.6,-225,-225,-41.7,-41.7,2026-07-17 16:26:57,"1"
{95A14C1E-915D-4BB5-8B5D-9F911323E6A4},MO2609-C-9700.CFE,"20260717",20.8,28.8,20.8,22.4,22.4,322,76.286,539,82,22,0.4,0.4,1.82,1.82,2026-07-17 16:26:57,"1"
{9EBD8EC5-CD4C-4A36-8318-85648F10A1D9},MO2608-P-7000.CFE,"20260717",100,269.6,90,259.4,259.4,16724,30502.66,4767,1054,90,169.4,169.4,188.22,188.22,2026-07-17 16:26:57,"1"
{CCD07E17-E1FC-49BB-83C4-4D88A13F6D26},MO2609-C-6600.CFE,"20260717",991.8,997.8,658.4,661.8,664.8,192,1582.224,527,102,1049,-387.2,-384.2,-36.91,-36.63,2026-07-17 16:26:57,"1"
{CD2A447F-43C7-4869-AF20-64582ED335F8},MO2612-P-7800.CFE,"20260717",866.6,1140.8,850.4,1140.8,1133,515,5157.526,1470,-9,809.6,331.2,323.4,40.91,39.95,2026-07-17 16:26:57,"1"
{D5FAFB4C-0466-47B6-AD63-3CE80BAA61EB},MO2609-P-7000.CFE,"20260717",178,364,178,358.2,358.2,2830,7611.598,3024,5,170,188.2,188.2,110.71,110.71,2026-07-17 16:26:57,"1"
{D60D84DE-FDBD-4DB7-967E-B1091AF12767},MO2703-P-7800.CFE,"20260717",1079.4,1319.8,1079.4,1319.8,1319.8,207,2514.398,630,65,1012.2,307.6,307.6,30.39,30.39,2026-07-17 16:26:57,"1"
{D64CCE8F-34BE-4ADE-A264-791F4F58D4F2},MO2703-C-10000.CFE,"20260717",96.6,102.6,81.6,84,84,505,485.618,1220,12,101,-17,-17,-16.83,-16.83,2026-07-17 16:26:57,"1"
{E8DC55B8-175F-440D-8713-7FC3B8DE6572},MO2609-P-6400.CFE,"20260717",63.2,142.8,63.2,126.8,126.8,1708,1657.782,1353,291,57.6,69.2,69.2,120.14,120.14,2026-07-17 16:26:57,"1"
{70E18A31-EF91-4E89-B8BD-AEFF6A81F9B3},MO2706-C-7600.CFE,"20260717",514.6,518.8,363,363,371.6,304,1397.934,248,73,532.4,-169.4,-160.8,-31.82,-30.2,2026-07-17 16:26:57,"1"
{7107D9BF-496A-4D86-B92B-FE82F581253F},MO2609-P-6800.CFE,"20260717",134.8,270,134.2,260.2,260.2,1819,3778.94,2247,118,122,138.2,138.2,113.28,113.28,2026-07-17 16:26:57,"1"
{79A04C21-AFFA-421B-BE5F-B4203D0BC233},MO2612-P-8800.CFE,"20260717",1650,1903.4,1650,1881.6,1987.8,43,726.978,908,-21,1561.4,320.2,426.4,20.51,27.31,2026-07-17 16:26:57,"1"
{79B494B3-24C6-402F-A3BF-0619C66D8934},MO2703-P-8200.CFE,"20260717",1379,1599.4,1379,1579.8,1618.8,53,789.32,463,5,1294,285.8,324.8,22.09,25.1,2026-07-17 16:26:57,"1"
{8CBC4A1C-0CDE-42D8-886C-03800E27F9D1},MO2703-C-7400.CFE,"20260717",560.8,570.2,383.8,383.8,387.6,194,946.428,294,69,582,-198.2,-194.4,-34.05,-33.4,2026-07-17 16:26:57,"1"
{BA48EF72-B03F-406E-9C53-4C50F2BC7E5D},MO2612-P-8600.CFE,"20260717",1465.2,1819.6,1465.2,1811.6,1811.6,150,2436.766,1129,62,1408.6,403,403,28.61,28.61,2026-07-17 16:26:57,"1"
{BA633458-3FC2-42AB-82DB-853ECFCE17CD},MO2609-C-7200.CFE,"20260717",564.2,566,328,346,349.8,915,3793.898,962,325,595,-249,-245.2,-41.85,-41.21,2026-07-17 16:26:57,"1"
{C3B72656-4085-453E-B575-0ECEA1D6F4CA},MO2608-C-9400.CFE,"20260717",8.2,11,6.2,8,8,2519,218.57,1344,88,7.8,0.2,0.2,2.56,2.56,2026-07-17 16:26:57,"1"
{CD745D24-6AC2-45A1-B462-FE0C91F1DB9A},MO2609-P-8800.CFE,"20260717",1402,1687.8,1402,1618.2,1754,28,437.552,1214,6,1311.4,306.8,442.6,23.39,33.75,2026-07-17 16:26:57,"1"
{D6A14654-90E4-40BA-B15A-782A4C87BF9F},MO2607-C-7200.CFE,"20260717",400,404,44.4,65.6,65.9,10459,11503.28,0,-142,459,-393.4,-393.1,-85.71,-85.64,2026-07-17 16:26:57,"1"
{DF900668-E8C2-4186-8D77-BADAADC7AB74},MO2612-P-7400.CFE,"20260717",600,843.4,600,840,827.8,990,6906.128,1692,23,565.2,274.8,262.6,48.62,46.46,2026-07-17 16:26:57,"1"
{E9D47D9A-90B8-449D-AF76-EE351D236EDB},MO2703-C-8800.CFE,"20260717",225,231.4,163,163,163,254,538.45,1462,111,225.8,-62.8,-62.8,-27.81,-27.81,2026-07-17 16:26:57,"1"
{7A1BCCA6-06C8-4E30-B476-697605D32725},MO2609-P-8500.CFE,"20260717",1125.8,1467.4,1125.8,1467.4,1475.4,58,722.612,377,-4,1044.8,422.6,430.6,40.45,41.21,2026-07-17 16:26:57,"1"
{83AB521D-DC11-4E39-8DA6-C47E6EF65A82},MO2706-P-9800.CFE,"20260717",3000,3087.4,3000,3051.6,3363.2,7,211.504,28,-2,2977.4,74.2,385.8,2.49,12.96,2026-07-17 16:26:57,"1"
{A88A1E88-57D7-4B1A-866A-854AF9EC34AC},MO2609-C-7500.CFE,"20260717",430,430,230,247.8,247.8,766,2604.868,672,252,425.2,-177.4,-177.4,-41.72,-41.72,2026-07-17 16:26:57,"1"
{B2484549-B1AD-4B0A-BFA3-9A1D9B524E29},MO2703-C-9200.CFE,"20260717",171.4,174.2,127.4,127.4,129,57,90.672,189,-10,172.2,-44.8,-43.2,-26.02,-25.09,2026-07-17 16:26:57,"1"
{BAE774AD-8FC5-4A4C-845A-CB5097395F9C},MO2607-P-7500.CFE,"20260717",25,299.2,22,235.8,234.1,45127,36563.33,0,-3526,16.2,219.6,217.9,1355.56,1345.06,2026-07-17 16:26:57,"1"
{C48ED87A-F624-4C93-8EDA-89DCF0FC31EA},MO2607-P-9500.CFE,"20260717",2188.4,2235.2,2188.4,2235.2,2234.1,9,199.952,0,-129,1842.4,392.8,391.7,21.32,21.26,2026-07-17 16:26:57,"1"
{D74DAC67-4EB5-4730-BA7C-21DBCD19B584},MO2607-P-9100.CFE,"20260717",1598.6,1835.2,1598.6,1835.2,1834.1,35,595.212,0,-127,1442.4,392.8,391.7,27.23,27.16,2026-07-17 16:26:57,"1"
{EA4F512E-79BB-41AD-A62C-CA661AE44E7B},MO2706-P-6800.CFE,"20260717",600,759.6,594,759.6,751.2,714,4722.6,398,398,577.4,182.2,173.8,31.56,30.1,2026-07-17 16:26:57,"1"
{687C0A6F-2F81-4F3D-8306-FE1BE18FD781},MO2607-C-7100.CFE,"20260717",497.6,497.6,113.4,165.6,165.9,1860,4544.672,0,-40,559.4,-393.8,-393.5,-70.4,-70.34,2026-07-17 16:26:57,"1"
{68D9BA23-3CEA-4AF0-BE25-E8D09CC83D35},MO2706-C-9400.CFE,"20260717",180,180.4,148,148,145.6,81,133.072,60,-9,187,-39,-41.4,-20.86,-22.14,2026-07-17 16:26:57,"1"
{7242D5FA-D946-4404-A07B-FBD51DF95AE9},MO2607-C-9300.CFE,"20260717",0.2,0.2,0.2,0.2,0,123,0.246,0,-2022,0.2,0,-0.2,0,-100,2026-07-17 16:26:57,"1"
{7B409080-5040-4C14-90B9-9D376C6BE177},MO2608-P-7500.CFE,"20260717",260,559.6,260,548.4,548.4,12314,46911.964,4130,762,248.2,300.2,300.2,120.95,120.95,2026-07-17 16:26:57,"1"
{846C1FC6-2236-44C4-A523-2D6A163E970E},MO2612-C-6800.CFE,"20260717",834,843.2,563,563,566,268,1878.684,516,154,855.2,-292.2,-289.2,-34.17,-33.82,2026-07-17 16:26:57,"1"
{8DDC8AF4-14DA-4E92-B662-BBF598CE80AB},MO2607-C-6900.CFE,"20260717",657,658,316.2,364.2,365.9,349,1769.998,0,0,758.6,-394.4,-392.7,-51.99,-51.77,2026-07-17 16:26:57,"1"
{9FFC54DC-67C7-481C-932A-767638A2DA74},MO2706-P-8200.CFE,"20260717",1559.2,1767.2,1508.6,1767.2,1767.2,24,393.648,91,5,1461,306.2,306.2,20.96,20.96,2026-07-17 16:26:57,"1"
{B27AE406-CF36-4A2B-BCEF-AE82780CD4FC},MO2608-P-9300.CFE,"20260717",1812.8,2178,1812.8,2178,2166.6,19,380.428,217,0,1689.4,488.6,477.2,28.92,28.25,2026-07-17 16:26:57,"1"
{BB926944-9439-44EA-9E37-D8A0C1E4787C},MO2608-C-8000.CFE,"20260717",150,154,71,80,80,20449,23847.044,10868,4195,157.6,-77.6,-77.6,-49.24,-49.24,2026-07-17 16:26:57,"1"
{C52B92E6-E18F-43EA-8A1F-91954052734F},MO2609-P-8000.CFE,"20260717",690,1069.4,690,1056,1053,955,7880.554,5038,-204,661.6,394.4,391.4,59.61,59.16,2026-07-17 16:26:57,"1"
{D7F0CC0D-5967-4F1F-89A2-32927B3BDA32},MO2608-C-6900.CFE,"20260717",723.8,723.8,425.4,444.8,444.8,321,1648.956,180,180,784.8,-340,-340,-43.32,-43.32,2026-07-17 16:26:57,"1"
{F3E97801-7374-4131-8082-05E9766827C9},MO2608-C-8500.CFE,"20260717",50,61.4,30.4,35.6,35.6,14101,6816.972,12933,1993,57,-21.4,-21.4,-37.54,-37.54,2026-07-17 16:26:57,"1"
{6976349C-932A-4067-95D1-8CB7DD3F90D9},MO2612-C-9800.CFE,"20260717",62.8,72,56.6,60.4,60.4,357,239.45,988,19,68.2,-7.8,-7.8,-11.44,-11.44,2026-07-17 16:26:57,"1"
{72B06114-BC67-4437-85E9-AF2666B1910B},MO2609-P-8600.CFE,"20260717",1203.4,1599.2,1171.4,1599.2,1571,141,1971.818,2355,7,1128.6,470.6,442.4,41.7,39.2,2026-07-17 16:26:57,"1"
{7B6F3093-72BD-47FB-9C5B-9E661E6FB2AA},MO2609-C-9300.CFE,"20260717",34.4,40.8,31.8,32.2,32.2,213,77.344,638,82,37.2,-5,-5,-13.44,-13.44,2026-07-17 16:26:57,"1"
{A069C15F-093D-4375-94AE-C5E77D99E4FF},MO2612-P-7600.CFE,"20260717",720,988,710,984.2,976.6,936,8027.364,1485,-62,680,304.2,296.6,44.74,43.62,2026-07-17 16:26:57,"1"
{A08AA92D-90C8-4B7B-AA66-9D71185AF1D9},MO2608-C-7200.CFE,"20260717",522.6,522.6,270,290,290,4141,14840.148,1890,1316,566,-276,-276,-48.76,-48.76,2026-07-17 16:26:57,"1"
{BC127A8E-EAAE-4E8C-A1B2-140273AFE807},MO2609-P-9300.CFE,"20260717",2185.8,2185.8,2074.2,2074.2,2182.4,10,211.22,268,2,1764,310.2,418.4,17.59,23.72,2026-07-17 16:26:57,"1"
{BC678037-8622-435B-A735-0044060D25E1},MO2607-C-8900.CFE,"20260717",0.2,0.2,0.2,0.2,0,180,0.36,0,-2923,0.2,0,-0.2,0,-100,2026-07-17 16:26:57,"1"
{C595E2CA-801D-417D-B004-59DC8B87B8D1},MO2608-P-8400.CFE,"20260717",900,1319.6,900,1309.2,1309.2,726,8146.768,2181,-256,855.8,453.4,453.4,52.98,52.98,2026-07-17 16:26:57,"1"
{C5AEEB34-EEB1-4913-9FBC-55B03A14EAD8},MO2609-P-8700.CFE,"20260717",1270,1622.4,1270,1606.4,1659.2,66,908.5,224,-15,1214.4,392,444.8,32.28,36.63,2026-07-17 16:26:57,"1"
{E1BFD987-84CF-41BB-A9D9-81D5DA655ED1},MO2703-P-6800.CFE,"20260717",465.8,624.2,465.8,622.8,622.8,238,1270.044,838,-20,446.4,176.4,176.4,39.52,39.52,2026-07-17 16:26:57,"1"
{FDECAA24-93B5-4249-9BC5-42E18346AC33},MO2609-C-7800.CFE,"20260717",298.2,298.2,157,169.2,169.2,1545,3544.536,2501,414,299.2,-130,-130,-43.45,-43.45,2026-07-17 16:26:57,"1"
{69C3710C-326C-40CC-8843-449F94F08751},MO2609-C-7600.CFE,"20260717",369,370,206,218.6,218.6,1561,4650.984,2404,500,393.6,-175,-175,-44.46,-44.46,2026-07-17 16:26:57,"1"
{69CF53F0-2D95-4BBF-AC6C-12269A100FC6},MO2612-C-8800.CFE,"20260717",148.6,165.4,115.2,120.4,120,305,438.168,1948,60,162.8,-42.4,-42.8,-26.04,-26.29,2026-07-17 16:26:57,"1"
{732AB9D4-FE1F-475A-827C-C33195AC6A69},MO2607-P-8300.CFE,"20260717",701.4,1098.2,700,1040.4,1034.1,1294,11164.456,0,-2180,643.2,397.2,390.9,61.75,60.77,2026-07-17 16:26:57,"1"
{7C099B68-AB15-4713-907D-8426F9EA9571},MO2703-C-9600.CFE,"20260717",127.4,133.8,102.6,102.6,103.6,265,322.558,351,-62,131.6,-29,-28,-22.04,-21.28,2026-07-17 16:26:57,"1"
{7C1C7F58-8FDF-4F14-86D8-C40CDE44F65A},MO2607-P-8400.CFE,"20260717",805.4,1201.2,799,1137.8,1134.1,1185,11191.406,0,-1807,743,394.8,391.1,53.14,52.64,2026-07-17 16:26:57,"1"
{7C1FA217-948A-4760-9BF4-C233ABC29E32},MO2607-C-7800.CFE,"20260717",10,13,0.2,0.2,0,17780,699.986,0,-6083,18.2,-18,-18.2,-98.9,-100,2026-07-17 16:26:57,"1"
{BCA6278D-14F1-4FD6-8482-CB8B9FFB778D},MO2612-C-7800.CFE,"20260717",364.4,379,246.4,252.2,252.2,817,2712.334,1401,268,384,-131.8,-131.8,-34.32,-34.32,2026-07-17 16:26:57,"1"
{CF9C5967-1799-4038-A3F8-F8DD2D8F4CD1},MO2706-P-7600.CFE,"20260717",1081,1288.8,1065.8,1288.8,1305.8,196,2301.306,666,142,1036.2,252.6,269.6,24.38,26.02,2026-07-17 16:26:57,"1"
{E266AF74-22A5-496D-9DE5-9C01246433FE},MO2608-C-7700.CFE,"20260717",260,260,118,128.6,128.6,8836,17301.042,3068,1025,269,-140.4,-140.4,-52.19,-52.19,2026-07-17 16:26:57,"1"
{FE50D541-9D66-49FD-9539-67E8F1C1AAE6},MO2607-P-9200.CFE,"20260717",1655,1971.2,1642.4,1935.2,1934.1,51,902.698,0,-161,1542,393.2,392.1,25.5,25.43,2026-07-17 16:26:57,"1"
{6A7D7DC6-B402-4BE2-A045-45BBE0B30AD3},MO2609-C-9100.CFE,"20260717",46.2,50.6,38,39.6,39.6,149,69.072,588,17,49.2,-9.6,-9.6,-19.51,-19.51,2026-07-17 16:26:57,"1"
{864E2F88-C695-4712-A565-A092A05AF9D8},MO2608-C-8700.CFE,"20260717",30,38.6,20,24.4,24.2,3034,957.46,3199,22,35.4,-11,-11.2,-31.07,-31.64,2026-07-17 16:26:57,"1"
{D0260197-6BB9-4AAF-AAF2-4EAB7A37E7D6},MO2609-C-9200.CFE,"20260717",40.6,46.4,34,35.8,35.8,722,296.546,2225,-123,42.8,-7,-7,-16.36,-16.36,2026-07-17 16:26:57,"1"
{D05C6E0C-813F-4774-AB57-3293E48997E1},MO2608-C-8200.CFE,"20260717",100,105.6,48,55.2,55.2,7621,6240.444,5935,983,106.6,-51.4,-51.4,-48.22,-48.22,2026-07-17 16:26:57,"1"
{D09AB204-D4C8-4545-A3B5-C994D6765112},MO2609-C-10000.CFE,"20260717",16,22.8,15.2,17.4,17.4,2285,418.508,3278,94,15.8,1.6,1.6,10.13,10.13,2026-07-17 16:26:57,"1"
{D9DBD5A3-3660-4A74-A552-393754128AE9},MO2609-P-7400.CFE,"20260717",353,607.2,345.8,593.2,593.2,3852,17304.196,3456,-207,315.8,277.4,277.4,87.84,87.84,2026-07-17 16:26:57,"1"
{E27E376B-03B1-4FFE-8DFF-28B0C39853F0},MO2703-C-7800.CFE,"20260717",423.4,435,321,323.8,297,146,554.082,490,98,442,-118.2,-145,-26.74,-32.81,2026-07-17 16:26:57,"1"
{E2BD00E4-48A7-4B5F-B90D-4744F37BE393},MO2608-P-6800.CFE,"20260717",44,185,44,176.6,176.6,11814,14373.384,3444,3444,40.4,136.2,136.2,337.13,337.13,2026-07-17 16:26:57,"1"
{F551B9C9-F7D7-4C61-A2BD-67F13EF452EA},MO2608-P-8900.CFE,"20260717",1361.4,1781.6,1354.4,1781.6,1781.6,91,1411.116,375,15,1303,478.6,478.6,36.73,36.73,2026-07-17 16:26:57,"1"
{7496A1C9-0E35-4B92-B22B-912E2B8BB758},MO2703-C-6800.CFE,"20260717",825.8,829.6,605,605,594.8,37,269.814,179,0,860.4,-255.4,-265.6,-29.68,-30.87,2026-07-17 16:26:57,"1"
{86ED9047-EF20-433B-9870-B66D82DC50AF},MO2703-C-8200.CFE,"20260717",322.6,326,247.8,251.4,229.8,93,269.466,660,11,335.6,-84.2,-105.8,-25.09,-31.53,2026-07-17 16:26:57,"1"
{90067EFE-6729-4274-AC09-CD8063DAFB8C},MO2609-P-9700.CFE,"20260717",2244,2625.2,2244,2625.2,2573.6,31,789.052,144,26,2147.6,477.6,426,22.24,19.84,2026-07-17 16:26:57,"1"
{9931AA2D-7163-49ED-9976-C78AB1BE8D2F},MO2608-P-9600.CFE,"20260717",2399.6,2399.6,2300,2300,2461,6,140.988,93,0,1994,306,467,15.35,23.42,2026-07-17 16:26:57,"1"
{996E96C3-A5D1-4BDA-B9A4-BFE46CAD8BF6},MO2612-P-9800.CFE,"20260717",2559.6,2771,2559.6,2771,2917.8,8,210.754,190,6,2471,300,446.8,12.14,18.08,2026-07-17 16:26:57,"1"
{A204AC48-81FA-4741-B818-62A17196EDCF},MO2609-P-7800.CFE,"20260717",572.8,904.2,565.6,886.2,886.2,1239,8821.776,2711,-200,530,356.2,356.2,67.21,67.21,2026-07-17 16:26:57,"1"
{B4F71BBB-070F-4A56-8D23-9558B92B9352},MO2703-P-8000.CFE,"20260717",1241.4,1465.8,1195.6,1465.8,1465.8,195,2660.914,738,-142,1148,317.8,317.8,27.68,27.68,2026-07-17 16:26:57,"1"
{D0EE8244-9194-478E-A9D8-312B6AED252E},MO2608-C-9500.CFE,"20260717",6.2,10,5.8,7.4,7.4,2221,177.33,1245,57,7,0.4,0.4,5.71,5.71,2026-07-17 16:26:57,"1"
{E348B37C-C694-457C-9A6B-084488122B77},MO2706-P-7000.CFE,"20260717",728.8,884.6,695,883.8,883.8,225,1767.45,411,78,693,190.8,190.8,27.53,27.53,2026-07-17 16:26:57,"1"
{6105805B-EAD5-4FF4-9855-6542DB1FB203},MO2612-P-9200.CFE,"20260717",1970.4,2362.2,1958.8,2362.2,2362.2,10,206.666,709,0,1924.2,438,438,22.76,22.76,2026-07-17 16:26:57,"1"
{04BD1A88-5F6B-41DB-8AF1-0E6673B5B91E},MO2607-P-9600.CFE,"20260717",2009,2335.2,2009,2329.4,2334.1,19,418.922,0,-142,1942.6,386.8,391.5,19.91,20.15,2026-07-17 16:26:57,"1"
{04CC9409-2D9B-4B0B-A28D-2B5363E942AB},MO2608-P-9100.CFE,"20260717",1599.6,1908.4,1599.6,1837.4,1973.4,19,333.342,498,-1,1494.6,342.8,478.8,22.94,32.04,2026-07-17 16:26:57,"1"
{0507EF04-FD80-4BC5-95FB-43DFAE10804A},MO2608-C-9600.CFE,"20260717",6,8.4,4.6,6.6,6.6,1936,132.392,1435,116,5.8,0.8,0.8,13.79,13.79,2026-07-17 16:26:57,"1"
{1793129F-0324-419E-9C9E-B4704077CE95},MO2703-C-7000.CFE,"20260717",740.8,744.6,512.4,515.6,515.6,64,421.518,385,13,760.6,-245,-245,-32.21,-32.21,2026-07-17 16:26:57,"1"
{33179B06-D8B0-43CE-BA4D-A56955CEDBF5},MO2609-P-7100.CFE,"20260717",221.2,421.4,221.2,402.8,402.8,754,2414.206,187,4,200.8,202,202,100.6,100.6,2026-07-17 16:26:57,"1"
{3CA82C80-049B-4AC4-8E99-FCD7B3F868AB},MO2609-P-7700.CFE,"20260717",508.4,824.4,508.4,821,805.2,458,2883.212,536,-44,470.6,350.4,334.6,74.46,71.1,2026-07-17 16:26:57,"1"
{45DA693A-8837-4294-B5DC-A2F80E1F70CC},MO2607-P-8900.CFE,"20260717",1405,1676.4,1340.6,1639.6,1634.1,100,1512.756,0,-665,1241.8,397.8,392.3,32.03,31.59,2026-07-17 16:26:57,"1"
{4EB03BF3-8A5E-4C51-9EE7-BA4ADE868F2B},MO2607-P-9800.CFE,"20260717",2252.4,2535.2,2252.4,2529.4,2534.1,14,340.222,0,-216,2143.4,386,390.7,18.01,18.23,2026-07-17 16:26:57,"1"
{0ED20696-1703-40C0-B200-4201A5C1B991},MO2608-C-8100.CFE,"20260717",120.4,127.8,58.4,66,66,5310,5217.112,4075,686,127.8,-61.8,-61.8,-48.36,-48.36,2026-07-17 16:26:57,"1"
{182E7467-9245-4E89-8966-BD591D2551B9},MO2706-P-8600.CFE,"20260717",1831.2,2112,1831.2,2112,2112,8,152.252,77,-1,1781.4,330.6,330.6,18.56,18.56,2026-07-17 16:26:57,"1"
{211EF0DD-C8E8-427F-A832-C85120955255},MO2612-P-9600.CFE,"20260717",2360,2680.8,2360,2598.4,2730.4,10,249.58,646,4,2292,306.4,438.4,13.37,19.13,2026-07-17 16:26:57,"1"
{2171822E-A6EB-4F71-9E91-B026062ED508},MO2612-C-7000.CFE,"20260717",730.8,730.8,480,483.6,488,344,2013.39,817,113,737,-253.4,-249,-34.38,-33.79,2026-07-17 16:26:57,"1"
{2AB7D917-9C07-4A70-8F27-086678277930},MO2612-P-6600.CFE,"20260717",237.2,369.8,234.6,361.2,356.6,946,2850.966,1480,125,223.8,137.4,132.8,61.39,59.34,2026-07-17 16:26:57,"1"
{33B66D80-83A8-4BBE-9D5D-8BF664FC2725},MO2608-P-7300.CFE,"20260717",188.8,430.2,180,420,420,11615,37163.728,3287,955,173.4,246.6,246.6,142.21,142.21,2026-07-17 16:26:57,"1"
{3CFBFDC0-C083-4A75-92EC-B68A94E25894},MO2706-C-8400.CFE,"20260717",307.8,315,243,243,238.2,30,84.718,166,4,330.4,-87.4,-92.2,-26.45,-27.91,2026-07-17 16:26:57,"1"
{46663750-901E-4432-B432-AC2DCA19933F},MO2608-P-9000.CFE,"20260717",1519.8,1847,1475.4,1815.2,1876.4,98,1583.854,907,-18,1399.4,415.8,477,29.71,34.09,2026-07-17 16:26:57,"1"
{46865F7C-7E02-44B4-A459-C3851CDC1EC8},MO2609-P-8300.CFE,"20260717",878.8,1295.4,878.8,1290.6,1298,385,4565.746,396,-212,892,398.6,406,44.69,45.52,2026-07-17 16:26:57,"1"
{4F6470D9-B3E6-4D94-AF82-0765E29FD150},MO2703-P-7200.CFE,"20260717",653.8,874.2,653.8,871.2,871.2,184,1395.046,1000,67,641.8,229.4,229.4,35.74,35.74,2026-07-17 16:26:57,"1"
{58772520-D608-476E-9A18-1BDEDC226817},MO2609-C-7100.CFE,"20260717",617.2,617.2,375,393.2,393.4,340,1592.684,199,175,663.6,-270.4,-270.2,-40.75,-40.72,2026-07-17 16:26:57,"1"
{64187D60-0D5F-4025-8A46-44BB6D815E6F},MO2607-P-7200.CFE,"20260717",0.6,44,0.2,0.2,0,24390,2453.86,0,-2290,1,-0.8,-1,-80,-100,2026-07-17 16:26:57,"1"
